	sequences per sample	iteration	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc16	515rcbc29	515rcbc9	515rcbc14	515rcbc19	515rcbc28	515rcbc10	515rcbc8	515rcbc25	515rcbc36	515rcbc32
alpha_rarefaction_62344_8.txt	62344	8	3526.07978723	4005.06423983	n/a	3936.14022989	4166.19037657	3694.15789474	3809.47631579	3797.65217391	n/a	4238.03317536	4080.20449438	3839.84782609	4181.02197802	3603.36596737	n/a	3944.78794643	4367.26303318	4471.34969325	3869.0	3718.96164384	4542.97689076	3869.25	4047.7080292	n/a	3553.8125	n/a	3422.06142506
alpha_rarefaction_62344_9.txt	62344	9	3589.08408408	4202.44874715	n/a	3848.58295964	4288.7281106	3641.40583554	3742.49291785	3747.3988764	n/a	4087.09846827	4006.12359551	3879.41942605	4094.30357143	3568.6056338	n/a	4059.60381862	4259.90566038	4545.51540041	3885.00738916	3682.14511873	4681.68546638	4179.94418605	3992.88941176	n/a	3427.65439093	n/a	3569.02617801
alpha_rarefaction_72733_0.txt	72733	0	3595.74515235	4319.41758242	n/a	3980.11085973	4419.87635575	3724.03937008	3790.95886889	3884.27506427	n/a	4277.23476298	4088.87308534	3879.54175153	4194.72933884	n/a	n/a	n/a	4618.66512702	4699.4969697	n/a	3870.84856397	4835.17948718	4051.94979079	4222.72222222	n/a	3520.54498715	n/a	3802.20708447
alpha_rarefaction_72733_1.txt	72733	1	3561.05483029	4272.6700611	n/a	3978.33031674	4506.2283105	3933.22928177	3727.03614458	3955.4308094	n/a	4169.13062099	4109.26931106	3909.93110647	4125.78099174	n/a	n/a	n/a	4480.28306265	4715.84449244	n/a	3843.67287234	4677.0	4220.40697674	4158.72268908	n/a	3527.27851459	n/a	3620.76190476
alpha_rarefaction_72733_2.txt	72733	2	3603.02439024	4275.01290323	n/a	4094.24475524	4316.01276596	3895.17250674	3679.45346062	3833.18666667	n/a	4198.1441048	4170.04740406	3925.1872428	4117.26059322	n/a	n/a	n/a	4398.45553145	4696.57258065	n/a	3756.0546875	4560.39583333	4129.0344086	4217.13551402	n/a	3568.98800959	n/a	3597.94497608
alpha_rarefaction_72733_3.txt	72733	3	3474.36029412	4140.80590717	n/a	4006.76975169	4314.29565217	3760.203125	3753.665	3947.07258065	n/a	4278.55875831	4233.38372093	3959.53829322	4065.44	n/a	n/a	n/a	4448.14038877	4640.52873563	n/a	3741.70588235	4680.13362069	4011.41983122	4087.03409091	n/a	3618.05526316	n/a	3719.50806452
alpha_rarefaction_72733_4.txt	72733	4	3480.52429668	4286.12061404	n/a	4061.07572383	4396.3490364	3841.7518797	3957.74229692	4004.0265252	n/a	4321.88461538	4133.79431072	3888.65442765	4134.42020202	n/a	n/a	n/a	4531.79865772	4659.86956522	n/a	3795.475	4593.64328657	4020.23024831	4140.10180995	n/a	3761.18208092	n/a	3726.72440945
alpha_rarefaction_72733_5.txt	72733	5	3536.33240997	4237.69002123	n/a	3984.61297539	4363.9375	3756.12590799	3889.51639344	3907.29268293	n/a	4123.02309469	4153.70678337	3862.96907216	4223.325	n/a	n/a	n/a	4591.99352052	4754.21632653	n/a	3931.47910864	4653.07438017	4009.84421053	4153.55244755	n/a	3370.26550868	n/a	3629.01213592
alpha_rarefaction_72733_6.txt	72733	6	3561.07466667	4178.84368308	n/a	4154.27845036	4383.86016949	3714.30612245	3853.81216931	3876.640625	n/a	4326.11060948	4091.92070485	3883.71276596	4194.50204082	n/a	n/a	n/a	4558.55737705	4536.92775665	n/a	3841.88978495	4599.62698413	4099.78205128	4145.57630979	n/a	3722.02816901	n/a	3709.19402985
alpha_rarefaction_72733_7.txt	72733	7	3593.24661247	4298.29694323	n/a	4081.06730769	4310.00211864	3886.60330579	3743.22195122	3897.25984252	n/a	4214.74541284	4159.08200456	3829.12936345	4276.45454545	n/a	n/a	n/a	4459.5704698	4711.25050916	n/a	3928.19414894	4683.05749487	4151.01339286	4144.81438515	n/a	3621.55807365	n/a	3629.365
alpha_rarefaction_72733_8.txt	72733	8	3492.76903553	4310.90423163	n/a	3947.40674157	4404.74193548	3699.81658291	3797.45363409	3923.80051813	n/a	4246.68409091	4200.0	3878.33402923	4105.35135135	n/a	n/a	n/a	4399.09698276	4743.07053942	n/a	3795.48011364	4601.36774194	4061.39159292	4125.59227468	n/a	3522.81034483	n/a	3596.67574257
alpha_rarefaction_72733_9.txt	72733	9	3645.8125	4193.00226244	n/a	4019.90639269	4246.83536585	3850.02072539	3774.51530612	3942.63350785	n/a	4328.3258427	4132.34772727	3870.63157895	4171.34	n/a	n/a	n/a	4384.03211991	4726.75149105	n/a	3728.54263566	4726.13347921	4065.37061404	4186.84883721	n/a	3704.93859649	n/a	3550.91463415
alpha_rarefaction_83122_0.txt	83122	0	3601.23514851	4404.0	n/a	4072.96651786	4466.0	3846.8	4050.23514212	3965.0	n/a	4389.03267974	4280.30155211	3927.95573441	4136.48275862	n/a	n/a	n/a	4679.82247191	4717.62137681	n/a	3842.59383033	4731.34897959	4197.89230769	4154.86393089	n/a	3684.1625	n/a	3726.15594059
alpha_rarefaction_83122_1.txt	83122	1	3583.41346154	4435.25	n/a	4123.42165899	4655.93464052	3854.0	3775.62731481	3974.19230769	n/a	4218.55555556	4242.44155844	3902.45	4201.83529412	n/a	n/a	n/a	4473.32415254	4893.14864865	n/a	4013.80978261	4629.45977011	4228.37254902	4232.76637555	n/a	3721.81300813	n/a	3741.24205379
alpha_rarefaction_83122_2.txt	83122	2	3580.99278846	4422.17594655	n/a	4100.44615385	4366.33939394	3871.0	3750.97972973	4051.37203166	n/a	4383.33849558	4211.3	3930.84804928	4206.33128834	n/a	n/a	n/a	4687.84615385	4753.01190476	n/a	3986.04724409	4794.072	4321.62585034	4198.00675676	n/a	3712.0257732	n/a	3737.7575
alpha_rarefaction_83122_3.txt	83122	3	3566.45714286	4397.09533898	n/a	4131.61716937	4642.4806867	3913.30379747	3829.00240964	4021.63588391	n/a	4371.20044053	4256.04805492	3942.82680412	4216.81510934	n/a	n/a	n/a	4602.58105263	4766.17757009	n/a	3927.23433243	4888.42975207	4176.00632911	4316.96127563	n/a	3561.11340206	n/a	3795.03816794
alpha_rarefaction_83122_4.txt	83122	4	3665.00262467	4247.8597561	n/a	4097.22632794	4435.95266272	3870.24331551	3896.58646617	3882.68148148	n/a	4380.50657895	4259.83813747	3909.72672065	4210.39478958	n/a	n/a	n/a	4547.40772532	4831.12476371	n/a	4008.30706522	4821.96673597	4113.71257485	4319.35844749	n/a	3666.0	n/a	3691.99009901
alpha_rarefaction_83122_5.txt	83122	5	3545.34532374	4400.02164502	n/a	4075.23076923	4549.83884298	3916.16582915	4034.45728643	3929.79575597	n/a	4394.01290323	4274.0	3919.42712551	4184.05566219	n/a	n/a	n/a	4512.03232759	4947.256	n/a	4052.17280453	4840.90105263	4096.98765432	4253.07894737	n/a	3660.03989362	n/a	3729.79900744
alpha_rarefaction_83122_6.txt	83122	6	3616.32762836	4419.05919662	n/a	4137.45673077	4357.94035785	3851.86157518	4002.90792839	4009.01445783	n/a	4407.56570156	4295.24137931	3940.62145749	4182.27789047	n/a	n/a	n/a	4804.62790698	4979.57700205	n/a	3926.03846154	4793.24691358	4082.70422535	4231.37254902	n/a	3644.49479167	n/a	3756.95214106
alpha_rarefaction_83122_7.txt	83122	7	3638.70408163	4360.49253731	n/a	4051.05630631	4394.39583333	3860.11335013	3794.69521411	3934.02475248	n/a	4461.41463415	4311.15068493	3939.55804481	4112.12331407	n/a	n/a	n/a	4592.25263158	4902.78093306	n/a	4035.98360656	4690.76391555	4253.1108742	4241.01339286	n/a	3669.59383033	n/a	3689.06097561
alpha_rarefaction_83122_8.txt	83122	8	3556.18481013	4385.00218341	n/a	4042.93832599	4416.05882353	3894.14473684	4026.30851064	3997.16136919	n/a	4425.83254717	4302.00678733	3937.6673428	4164.11977186	n/a	n/a	n/a	4567.06896552	4755.71813285	n/a	3983.17597765	4652.92307692	4107.64489796	4356.14611872	n/a	3679.30848329	n/a	3762.01754386
alpha_rarefaction_83122_9.txt	83122	9	3609.82133995	4310.2012848	n/a	4053.34354486	4532.73125	3960.56266667	3862.06542056	4041.85245902	n/a	4356.09594883	4195.1258427	3989.39874739	4244.37649402	n/a	n/a	n/a	4602.68855932	4912.21153846	n/a	3797.12315271	4858.48275862	4189.58333333	4445.05348837	n/a	3700.05511811	n/a	3720.74029126
alpha_rarefaction_93511_0.txt	93511	0	3653.1	4375.33059548	n/a	4145.13839286	4656.91194969	3929.07142857	3786.35886214	4080.10406091	n/a	4430.1441048	4338.50943396	n/a	4267.72815534	n/a	n/a	n/a	4774.21814255	4893.61320755	n/a	3972.0	4846.87349398	4196.96855346	4423.84375	n/a	3786.0	n/a	n/a
alpha_rarefaction_93511_1.txt	93511	1	3659.88491049	4449.71548117	n/a	4208.51079137	4617.10934394	3969.02487562	3980.20610687	4178.8968254	n/a	4547.71052632	4297.67320261	n/a	4289.2372549	n/a	n/a	n/a	4729.76572668	5039.26441352	n/a	4091.17318436	4895.35774059	4233.28041237	4274.07053942	n/a	3708.0971867	n/a	n/a
alpha_rarefaction_93511_2.txt	93511	2	3745.23514212	4469.80254777	n/a	4219.60273973	4580.07392197	3920.28502415	3875.51598174	4097.95696203	n/a	4478.51363636	4330.17105263	n/a	4237.87735849	n/a	n/a	n/a	4727.65726681	4812.14857143	n/a	4121.85411141	4811.34262948	4200.02464066	4353.48387097	n/a	3795.81300813	n/a	n/a
alpha_rarefaction_93511_3.txt	93511	3	3702.54207921	4476.49044586	n/a	4167.30681818	4627.57861635	3902.8186398	3840.57174888	4125.04904632	n/a	4497.96452328	4321.58333333	n/a	4246.81783681	n/a	n/a	n/a	4599.25104603	4947.01136364	n/a	4052.6084507	4904.09164969	4274.36228814	4475.43198091	n/a	3762.64540816	n/a	n/a
alpha_rarefaction_93511_4.txt	93511	4	3686.73594132	4404.06029106	n/a	4190.49202733	4677.02008032	3936.73529412	3944.0495283	4080.00733496	n/a	4408.51334702	4347.88815789	n/a	4229.61376673	n/a	n/a	n/a	4685.57330416	4953.02559415	n/a	4006.80978261	4733.52884615	4242.32857143	4239.46745562	n/a	3777.2685422	n/a	n/a
alpha_rarefaction_93511_5.txt	93511	5	3597.05529954	4535.1838565	n/a	4191.71264368	4602.39832285	3906.4764268	4022.22807018	4072.04098361	n/a	4520.03184713	4336.16157205	n/a	4248.23984526	n/a	n/a	n/a	4784.70127119	4892.66351607	n/a	4074.55371901	4827.46958175	4197.23849372	4506.98633257	n/a	3813.17414248	n/a	n/a
alpha_rarefaction_93511_6.txt	93511	6	3658.53300733	4491.0	n/a	4173.98881432	4472.63352827	3979.02531646	4019.51079137	4177.49746193	n/a	4642.6	4313.13815789	n/a	4282.19844358	n/a	n/a	n/a	4734.43103448	4958.33075435	n/a	4043.32702703	4913.12340426	4214.89655172	4287.02876106	n/a	3750.20155039	n/a	n/a
alpha_rarefaction_93511_7.txt	93511	7	3666.66666667	4392.43951613	n/a	4187.34693878	4596.05679513	3967.05370844	4002.72727273	4054.20779221	n/a	4561.92948718	4304.07675906	n/a	4252.72727273	n/a	n/a	n/a	4709.48631579	4910.10826772	n/a	4054.57824934	4771.56124314	4265.94143167	4385.04646018	n/a	3832.00265252	n/a	n/a
alpha_rarefaction_93511_8.txt	93511	8	3641.36117936	4486.48529412	n/a	4156.16475973	4630.91772152	4009.3443038	3941.13253012	4026.26315789	n/a	4326.40606061	4309.37719298	n/a	4234.53308129	n/a	n/a	n/a	4677.05833333	4950.45	n/a	4029.11382114	4848.0209205	4222.59509202	4386.1187905	n/a	3773.14138817	n/a	n/a
alpha_rarefaction_93511_9.txt	93511	9	3640.2	4490.19402985	n/a	4166.24379233	4514.77938144	3954.51597052	3967.21822542	4126.23690773	n/a	4513.14042553	4389.88646288	n/a	4247.31226054	n/a	n/a	n/a	4660.0310559	4931.65	n/a	4141.81767956	4893.15758755	4229.87704918	4441.11711712	n/a	3897.87535411	n/a	n/a
alpha_rarefaction_103900_0.txt	103900	0	3663.1381733	4516.03512397	n/a	n/a	4770.55020921	n/a	4051.06666667	4156.06879607	n/a	4614.4059633	4451.67114094	n/a	n/a	n/a	n/a	n/a	4835.13580247	4948.31568998	n/a	4110.4453125	5000.41666667	4321.10144928	4434.06818182	n/a	3813.66666667	n/a	n/a
alpha_rarefaction_103900_1.txt	103900	1	3713.26428571	4516.03512397	n/a	n/a	4621.62692308	n/a	3885.38565022	4211.74093264	n/a	4545.01304348	4409.70419426	n/a	n/a	n/a	n/a	n/a	4761.71172962	5079.00189036	n/a	4127.15079365	4991.30538922	4367.62740899	4382.36820926	n/a	3843.0026455	n/a	n/a
alpha_rarefaction_103900_2.txt	103900	2	3729.34352941	4516.03512397	n/a	n/a	4655.75143403	n/a	4016.12880562	4231.3046875	n/a	4634.87981859	4429.53263158	n/a	n/a	n/a	n/a	n/a	4595.92307692	5102.44726562	n/a	4134.63287671	4929.16039604	4330.21263158	4391.0	n/a	3868.07197943	n/a	n/a
alpha_rarefaction_103900_3.txt	103900	3	3671.27752294	4516.03512397	n/a	n/a	4653.86220472	n/a	3937.92431193	4194.09183673	n/a	4534.97280335	4402.63282937	n/a	n/a	n/a	n/a	n/a	4737.13692946	5011.52272727	n/a	4236.17280453	4866.62062257	4309.9137577	4529.85314685	n/a	3844.74441687	n/a	n/a
alpha_rarefaction_103900_4.txt	103900	4	3728.56338028	4516.03512397	n/a	n/a	4640.99798793	n/a	3976.97931034	4381.51226158	n/a	4568.26373626	4395.63948498	n/a	n/a	n/a	n/a	n/a	4819.11247444	5023.75746269	n/a	4190.6302521	5065.90814196	4324.9057377	4463.63179916	n/a	3761.80693069	n/a	n/a
alpha_rarefaction_103900_5.txt	103900	5	3710.69411765	4514.28865979	n/a	n/a	4671.54455446	n/a	3950.69724771	4232.92857143	n/a	4531.1425486	4462.38340807	n/a	n/a	n/a	n/a	n/a	4721.18128655	5076.06679035	n/a	4165.29281768	4894.85351562	4303.22424242	4373.73019272	n/a	3907.27486911	n/a	n/a
alpha_rarefaction_103900_6.txt	103900	6	3707.44262295	4516.03512397	n/a	n/a	4651.79522863	n/a	4021.27713626	4213.58854167	n/a	4649.57142857	4441.39072848	n/a	n/a	n/a	n/a	n/a	4697.09090909	5085.79522863	n/a	4139.46467391	4911.01535509	4299.22290389	4455.47764228	n/a	3859.75376884	n/a	n/a
alpha_rarefaction_103900_7.txt	103900	7	3733.65632458	4516.03512397	n/a	n/a	4589.60903733	n/a	3907.4295302	4146.22921914	n/a	4584.03239741	4401.20474138	n/a	n/a	n/a	n/a	n/a	4832.56659619	5044.19736842	n/a	4151.54947917	4920.04950495	4360.51578947	4459.2893617	n/a	3754.5275	n/a	n/a
alpha_rarefaction_103900_8.txt	103900	8	3705.48951049	4516.03512397	n/a	n/a	4778.51527495	n/a	3943.29139073	4226.14179104	n/a	4570.0	4398.3611691	n/a	n/a	n/a	n/a	n/a	4702.21414538	5141.49510763	n/a	4132.19565217	5037.07331976	4351.96774194	4431.85918367	n/a	3869.09254499	n/a	n/a
alpha_rarefaction_103900_9.txt	103900	9	3672.3986014	4516.03512397	n/a	n/a	4693.22058824	n/a	3861.225	4269.22252011	n/a	4595.09414226	4413.42675159	n/a	n/a	n/a	n/a	n/a	4815.04303279	5090.57471264	n/a	4294.4	5115.63429752	4260.47368421	4513.01293103	n/a	3797.18337408	n/a	n/a
