Eigvals	27
0.27997454519	0.134726247859	0.0960301016198	0.0776921752811	0.0555509153004	0.0364908659104	0.0275912846031	0.0221691391751	0.01952244682	0.0152331589337	0.0136179896741	0.0126444776806	0.0101026098758	0.00917060448106	0.00772659517413	0.00655842853225	0.00622275451486	0.00595081461297	0.00434783912045	0.00388760553897	0.00305381704312	0.00253997581556	0.00160013780188	0.00130829676259	0.00038822039409	0.0	0.0

Proportion explained	27
0.327800259628	0.157740408139	0.112434122258	0.090963681041	0.0650402144442	0.0427242959226	0.0323044734308	0.0259561081613	0.0228573034447	0.017835312314	0.0159442371725	0.0148044282517	0.0118283543883	0.010737142292	0.00904646492919	0.00767875013126	0.00728573572355	0.00696734259827	0.00509054418336	0.00455169274101	0.00357547511655	0.00297385868142	0.00187347598526	0.0015317821774	0.000454536843302	0.0	0.0

Species	0	0

Site	27	27
515rcbc21	0.0613121556385	-0.0102020504733	0.00166127136443	-0.036715256365	0.13719628109	-0.0460492436479	0.0227627309575	-0.0287422174467	0.020578508439	0.0217365119879	-0.0247683118331	-0.000175444111562	-0.01165648601	-0.000949264450705	-0.0249140277885	0.0102276724895	0.0199269292849	0.00484454176136	0.00411059344857	0.00511479169582	-0.00252659556115	-0.0096026688432	-0.000976381458836	-0.00852185487637	0.000485911031791	0.0	0.0
515rcbc17	0.0866227165239	-0.0494913694257	0.0213615063652	0.0492615301402	-0.0406754274872	0.0446118337672	-0.0105656420179	-0.0119217119277	0.012613507587	0.0214777618199	-0.00382691559218	-0.03299880936	-0.0256808206989	0.024062168229	-0.00674516264532	0.00331371159377	0.0193942215212	0.00872679542357	0.0105308224625	0.0201176751568	-0.0194014240773	0.00493314648362	0.0088994870338	0.00472819949055	-0.006110452818	0.0	0.0
515rcbc34	0.132328795586	-0.0352197862972	-0.0146335248426	0.0434743881203	-0.0081541287978	-0.00864705224214	-0.0244655753616	-0.0146216169571	-0.000540039684477	0.0144383759093	-0.0179175350691	0.00898971863957	0.0164004183821	-0.0276799858048	0.00810007261551	-0.0138698661783	0.0200692292393	0.0176197163818	-0.0262560150876	-0.0119373419534	0.0207267337105	0.00722893957604	0.0121301981754	0.00145545073056	-0.00526241849818	0.0	0.0
515rcbc33	0.0200485516153	0.0188496032632	0.0750663047104	0.0462778015822	-0.0054705469023	0.0221735525891	-0.0228326306128	-0.0385225337197	-0.0145572971621	-0.0417286640953	0.0221424181319	0.00942966536681	-0.0291852468937	-0.0371093108942	0.000462993282848	-0.0153156517307	0.0128594596975	-0.0152292580081	-0.0047784039305	-0.0121485231728	-0.020864629531	-0.00261349374123	0.00211406844888	-0.00646307728047	0.00413028144792	0.0	0.0
515rcbc31	-0.117018040343	0.0457838918874	-0.0420456054335	-0.0140369042859	0.0339823033427	0.0349320462391	-0.0685130904751	0.01135489731	-0.00902214850134	0.0439832865266	0.0378818405945	-0.00143633322816	0.0122490235193	0.0245907428536	-0.0094132828994	0.00496383054518	0.0136595813223	-0.0143828465635	0.00868929258502	-0.0202464449155	0.00529412624203	0.00387461595942	0.00857807644809	-0.00698954035411	0.00287917635097	0.0	0.0
515rcbc15	0.117669212217	-0.0689177707277	0.0547210750172	0.081654356321	0.0289210556632	0.0628661439385	0.0134932457622	0.0602038500908	-0.0240422070843	-0.000741785575924	-0.0182946229624	-0.0369541161231	0.00103062007884	0.0161451835532	-0.00728060036355	-0.0105585689006	-0.011431586714	-0.0055158542907	-0.0154624204901	-0.00170472400664	0.00873183526878	-0.00898851330184	-0.00654624072786	-0.00517856015704	0.00494924674204	0.0	0.0
515rcbc26	0.179349725936	-0.00848363290952	-0.056681193514	0.0109847538539	-0.0182465120366	-0.0927958580256	-0.0295272450725	0.0118397447695	0.00514250690738	0.0053498997929	5.00389488209e-05	-0.0147168213927	0.016728135377	-0.0103225657432	0.0184536228263	0.00725576797607	-0.00218982169545	-0.028736252093	0.00272995613538	0.0111964952956	-0.0038400064364	-0.0143736245783	0.000285210453138	-0.00347021304505	0.00164606073934	0.0	0.0
515rcbc22	0.025248602437	-0.00168299770056	0.0725044744093	-0.0366840742339	0.0538971873546	-0.0110597362262	-0.0123282129855	-0.00957092361182	0.0134623174694	-0.0350719945313	-0.00231117885002	0.00825651333384	-0.000357080922406	0.0237145886754	-0.00861745098144	-0.0126105221757	-0.0157252206537	-0.0291277096003	0.0020008683196	-0.000233856088114	0.00909511936208	-0.00176154785411	0.0131971885382	0.0198054387504	-0.00132240076234	0.0	0.0
515rcbc37	-0.0257281651082	-0.0113152777103	-0.0257841457741	-0.0247181777567	-0.0137895969879	0.0552688886683	0.000594218897274	0.0273231126026	0.0232168466965	-0.0216215339664	-0.0323136343595	0.00730434003719	0.0214015529359	-0.0394736826086	-0.0187665671001	0.0204532216729	-0.01342014916	0.00237103616715	0.0188182696293	0.0120364614581	0.00159123215284	0.00813495329479	0.014153742539	-0.00448162632959	0.00403310661239	0.0	0.0
515rcbc24	0.106750374614	-0.0408351748405	0.0196326869378	-0.00640029227399	-0.0271161816363	-0.0346814144309	-0.0577020056285	0.0284991495731	0.0180413055663	-0.0248465565761	0.0126781759904	0.00577200321827	0.00363939522419	0.0147762761207	0.000838463064319	0.0270809411728	-0.0240031429572	0.0136390157495	-0.00381976749306	-0.0133542859829	-0.0124711434944	0.00776289747426	-0.00443889100579	-0.00548623960391	-0.00488249861871	0.0	0.0
