	sequences per sample	iteration	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc9	515rcbc28	515rcbc23	515rcbc16	515rcbc19	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36	515rcbc32
alpha_rarefaction_27653_3.txt	27653	3	231.25951	254.2751	230.85104	230.51325	229.84354	248.67875	233.05802	238.63477	242.84617	242.98523	240.67661	225.20424	232.37509	230.37117	221.99987	229.32231	234.49534	233.30317	227.91834	253.13774	249.11201	237.5757	218.94677	223.14316	212.24404	195.11994	210.77122
alpha_rarefaction_27653_4.txt	27653	4	231.79455	257.69238	236.0531	231.68755	229.46978	247.07044	232.24493	238.95026	240.21257	242.61877	240.67958	220.12992	233.74145	231.72317	226.09042	227.19459	235.39989	231.55188	233.51953	250.29264	252.86429	238.57553	216.58789	226.91401	209.43617	195.93997	207.61717
alpha_rarefaction_27653_5.txt	27653	5	233.42565	257.12201	232.4624	229.63293	230.2594	249.03598	230.25214	239.11139	241.04196	236.79704	243.38744	222.75866	229.72386	230.42568	220.566	228.42384	239.04641	232.30364	232.35384	256.01513	251.02993	237.47851	218.42168	226.15439	206.80143	197.0964	207.851
alpha_rarefaction_27653_6.txt	27653	6	233.05084	251.81172	235.74353	231.55468	230.69652	248.63068	230.21083	242.92517	241.6312	244.53034	245.79352	221.77755	234.51919	227.40675	226.13304	228.0962	241.38963	235.25698	229.24067	252.89107	250.63885	238.73477	213.12954	223.06848	208.2192	195.69207	208.77079
alpha_rarefaction_27653_7.txt	27653	7	234.74651	253.05249	234.06468	235.97811	227.52258	242.97459	229.35295	242.54924	238.57351	244.90698	242.34077	223.22759	236.54334	228.28229	220.67797	228.18914	242.87576	233.62912	228.7215	254.20885	251.40191	235.25674	219.61675	221.97095	205.15448	196.14481	208.38476
alpha_rarefaction_27653_8.txt	27653	8	227.6755	260.6398	235.09961	231.73481	234.65271	248.25471	232.78232	242.04281	241.28648	243.69206	243.86054	224.39733	232.43209	229.9777	226.73063	229.96935	238.41701	234.64261	229.53078	253.50637	250.80777	235.78597	215.99057	221.8373	208.26992	195.57181	210.59924
alpha_rarefaction_27653_9.txt	27653	9	230.01795	254.73559	234.97847	231.56033	232.45215	247.71516	233.08103	239.19711	244.42122	242.67148	242.00624	224.2291	233.68353	230.0141	222.96925	227.74448	238.82831	230.01799	235.77421	252.37534	253.02153	235.19865	215.73149	222.77158	204.70124	195.12818	213.96035
alpha_rarefaction_31602_0.txt	31602	0	241.352	266.38653	243.3654	242.71462	239.01864	257.44119	237.83336	251.75668	253.28467	252.4905	252.17962	234.34509	242.13827	242.50128	229.82583	235.40293	250.96934	238.02662	240.78347	264.52924	262.21344	242.06787	226.27286	232.42089	215.41593	202.49039	216.13876
alpha_rarefaction_31602_1.txt	31602	1	241.43167	270.13066	240.98155	244.21353	238.24576	257.21065	241.15686	245.38121	250.9565	256.05801	252.36224	235.78792	238.05336	242.15997	230.77827	235.91327	247.20379	244.27811	243.68475	264.13256	262.18005	242.64128	226.80633	230.22039	212.61676	202.40765	217.35591
alpha_rarefaction_31602_2.txt	31602	2	239.39125	266.26409	242.33137	248.2956	238.44444	259.50905	245.86615	248.40461	251.16181	252.75426	250.53418	234.91841	239.49812	239.77521	232.39423	239.38272	247.63457	241.2983	242.2935	264.84104	260.70113	246.45815	224.91598	229.5943	214.40447	202.14094	218.59118
alpha_rarefaction_31602_3.txt	31602	3	240.75535	268.0511	242.40737	241.05502	239.71948	259.21075	235.56099	253.04655	250.16517	248.56713	254.05301	228.32954	240.16174	237.89485	231.21334	236.9824	244.85473	245.72248	240.90101	259.11867	260.64146	242.28998	226.92832	233.27306	214.90893	203.16163	219.44037
alpha_rarefaction_31602_4.txt	31602	4	241.96946	269.24341	243.90063	242.79586	239.22266	259.3567	242.34249	248.69244	249.71776	250.05055	252.05416	232.68152	242.03085	240.48195	231.05228	239.0229	247.08528	244.4142	243.43751	263.27305	262.99879	240.06491	226.2065	230.2043	214.39111	203.51324	219.68397
alpha_rarefaction_31602_5.txt	31602	5	239.87391	267.17851	242.10435	244.98331	241.89757	255.58313	243.06175	250.77293	251.69659	256.26524	251.53095	231.48519	240.64816	238.85122	229.90905	238.00816	244.52344	241.47946	242.52051	260.14932	260.34726	240.74503	232.41099	230.57842	213.62627	203.43612	219.83345
alpha_rarefaction_31602_6.txt	31602	6	237.25592	269.81788	241.3777	245.73449	244.04109	256.13187	241.09869	247.67074	252.78631	253.57966	250.3102	232.00449	240.7439	240.63035	233.72531	236.83013	245.04111	245.44024	240.443	263.74963	261.61874	246.45454	226.94404	231.91004	216.28315	204.65324	217.26321
alpha_rarefaction_31602_7.txt	31602	7	242.40607	264.70278	241.4162	246.09874	241.71215	257.31856	240.44162	255.34271	253.84125	256.87805	254.3139	238.07941	243.03327	236.91027	232.11772	238.6942	249.02355	243.75328	240.91784	260.56023	259.81265	242.60735	227.62902	231.73093	218.76998	203.94417	217.01182
alpha_rarefaction_31602_8.txt	31602	8	238.45229	266.80194	242.18462	246.73199	242.10143	259.92728	242.16393	250.94984	250.2086	251.88878	250.74437	232.34144	242.11396	244.16226	228.72726	234.4027	247.94942	243.45355	241.99084	263.32815	261.04135	243.18671	229.8136	230.43642	214.57453	201.7246	219.27499
alpha_rarefaction_31602_9.txt	31602	9	242.1171	264.215	240.84855	243.61061	245.00879	257.14938	240.81407	253.59841	249.00187	252.00923	250.94987	238.69472	241.26395	236.63373	230.17445	236.81729	246.80045	241.93339	240.02586	265.27408	264.84292	242.30763	227.17857	232.14024	213.415	203.61495	221.11186
alpha_rarefaction_35551_0.txt	35551	0	244.01596	275.1528	249.65154	251.29109	250.50702	266.24901	249.24527	261.73153	262.21809	259.51768	256.6089	242.55471	249.73231	245.04422	237.4398	243.11781	256.65813	253.5182	247.62481	272.08947	270.88434	251.80788	230.51827	239.21551	221.99402	209.7037	221.83966
alpha_rarefaction_35551_1.txt	35551	1	248.39743	283.86508	254.0871	252.84692	252.1803	267.74529	253.02653	257.25294	260.41406	260.59527	259.61166	241.83264	247.03499	246.86505	240.84085	244.62932	253.08864	251.54361	250.89045	275.81268	275.28757	252.42373	234.86108	236.20155	223.08165	209.80036	225.42826
alpha_rarefaction_35551_2.txt	35551	2	248.40814	277.33113	248.56617	251.75662	253.09289	275.19984	251.46305	260.57412	258.33414	262.80488	263.50503	241.0888	251.9856	248.5736	237.07025	243.68368	256.585	251.40016	250.0838	275.71917	274.9538	252.19556	236.55278	237.1545	221.55239	209.17823	222.93396
alpha_rarefaction_35551_3.txt	35551	3	251.25875	276.65902	250.98538	252.37887	250.4248	267.87018	250.9562	254.06132	258.5364	261.61005	258.16498	241.72581	251.09961	245.76243	239.30811	245.43861	251.30263	250.11605	249.31209	270.5645	271.07067	248.19868	237.32029	240.06826	218.39965	209.07508	226.97383
alpha_rarefaction_35551_4.txt	35551	4	248.1308	279.246	248.46055	253.26461	254.46457	270.50248	251.48566	257.39947	257.46968	261.97435	260.95812	244.39986	249.52731	248.20065	239.86129	245.97857	255.61723	249.94242	248.07012	273.94033	269.24431	253.44707	237.26263	237.6561	218.92321	209.62151	223.73482
alpha_rarefaction_35551_5.txt	35551	5	246.79453	280.3659	253.56118	251.04024	250.34383	272.22407	248.16175	265.19881	261.9635	260.17409	257.92486	241.10887	249.28411	244.21703	238.19766	241.57612	251.56672	250.63432	252.23361	274.25076	270.83094	255.83296	231.10064	239.98697	221.96156	209.9169	225.10445
alpha_rarefaction_35551_6.txt	35551	6	251.1834	276.56272	254.02228	253.81925	250.72622	267.21281	249.17011	261.13679	258.74158	261.35745	260.16287	239.91885	251.75573	247.78508	235.98064	245.54877	254.4704	248.48678	250.25	274.32879	272.64408	251.24201	237.26703	236.47682	218.26596	209.29407	223.36468
alpha_rarefaction_35551_7.txt	35551	7	248.50099	273.63704	250.70286	250.82892	250.80322	270.88601	251.1194	259.43081	257.692	256.41649	264.27343	239.76235	247.50276	245.40064	237.40073	248.41253	254.06567	251.16127	249.18825	272.83821	270.93128	251.84337	233.81933	237.61494	223.4736	209.5123	226.01401
alpha_rarefaction_35551_8.txt	35551	8	246.24207	278.29879	249.75067	249.54336	250.29191	276.12125	247.59478	264.27859	259.0496	259.72895	259.64368	242.07642	249.34375	245.66056	239.40216	241.95969	258.58208	250.04929	250.49958	272.75152	276.22523	250.98767	236.49676	236.93453	222.68783	208.96578	226.22762
alpha_rarefaction_35551_9.txt	35551	9	248.00254	277.7018	255.0035	254.03004	253.59648	269.02314	247.65161	257.54204	259.99562	261.59064	264.79755	242.89626	248.63741	246.7236	235.94562	242.23238	259.8784	250.23464	253.70953	275.76666	272.79087	252.47856	233.68473	237.35249	224.46473	207.51726	224.33759
alpha_rarefaction_39500_0.txt	39500	0	258.41564	286.54246	259.65458	255.80544	257.38258	281.86911	256.2169	266.54151	268.99738	273.31329	266.65136	249.07845	258.03958	251.65731	245.60091	248.85026	260.08037	259.25334	255.20418	279.64315	282.09061	259.18164	240.29571	245.18168	226.43418	214.2805	230.93652
alpha_rarefaction_39500_1.txt	39500	1	254.44451	290.1567	257.85647	259.4696	256.70976	278.56164	257.82251	264.84362	264.87138	270.27789	265.41268	248.4633	257.41397	252.84199	241.39172	250.66655	260.48672	259.78849	262.72089	280.71559	282.7846	255.27738	241.38646	244.89255	227.84235	214.2805	231.65194
alpha_rarefaction_39500_2.txt	39500	2	255.25224	284.34043	259.94873	261.66711	259.36466	281.19835	259.59788	268.79533	265.72131	265.06644	271.56922	248.52515	255.0957	253.80806	242.78927	251.57997	263.108	261.26525	257.17597	278.2487	284.04723	257.5171	242.84579	243.4524	226.98672	214.2805	232.71256
alpha_rarefaction_39500_3.txt	39500	3	257.80565	282.82468	260.48568	261.31176	259.48889	279.55462	256.7055	264.76217	265.15382	268.82614	273.30278	249.32596	258.79821	251.67145	246.39885	252.0716	259.05625	257.04717	257.30354	282.56969	280.18135	262.25701	241.50176	241.73768	229.47363	214.2805	232.84718
alpha_rarefaction_39500_4.txt	39500	4	257.7532	290.43687	255.15729	257.28013	254.25214	283.13285	256.34033	263.3208	263.98882	268.52799	271.94959	250.1029	256.93968	251.33944	244.12995	251.94289	261.97714	258.4786	257.05818	281.31183	279.51504	260.95224	237.89381	242.57324	229.24796	214.2805	232.09665
alpha_rarefaction_39500_5.txt	39500	5	254.83522	286.75126	255.5032	261.86369	261.69544	277.25018	257.24202	266.64263	265.95591	267.5984	264.71017	249.31403	255.59371	253.38088	244.16678	253.60042	261.76009	256.94385	257.1358	284.28699	278.20218	258.82419	239.84468	244.03513	223.8284	214.2805	231.74546
alpha_rarefaction_39500_6.txt	39500	6	255.79209	284.98988	261.22335	258.52035	257.83173	281.25763	253.28506	269.99316	265.15314	270.76453	266.92223	249.30399	256.86112	253.06956	243.39858	252.9963	262.77566	260.47882	257.46064	281.1468	278.14929	264.27057	244.36177	241.71082	230.0263	214.2805	231.91964
alpha_rarefaction_39500_7.txt	39500	7	257.58807	284.65848	258.83751	258.68637	254.88264	284.24571	258.08459	269.30813	268.89728	269.33175	270.50056	246.77775	261.00109	253.59919	244.7239	254.74163	263.78426	256.23729	257.37385	282.09743	278.6204	261.26113	238.92937	245.2337	226.43714	214.2805	231.81079
alpha_rarefaction_39500_8.txt	39500	8	257.26433	285.68493	260.81787	255.90046	256.76999	279.11646	256.72633	268.40465	266.94405	268.38467	266.64325	249.04792	258.93715	253.54372	245.3903	252.63734	262.50936	253.89673	255.18656	282.59892	278.5559	260.09579	241.55286	242.50065	226.3412	214.2805	231.37235
alpha_rarefaction_39500_9.txt	39500	9	254.13774	283.93182	257.79888	261.83732	258.5643	274.07341	257.83527	262.13503	264.93887	270.75464	269.20466	248.47269	255.93664	255.15289	243.3319	251.07633	261.8817	260.90252	257.76389	285.91135	286.40211	258.44538	240.12116	242.91851	226.55533	214.2805	231.68168
